@RELATION emotionExtraTrees
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {../Emotion Audio/01_Neatral,../Emotion Audio/02_Calm,../Emotion Audio/03_Happy,../Emotion Audio/04_sad,../Emotion Audio/05_angry,../Emotion Audio/06_Fear,../Emotion Audio/07_disgust,../Emotion Audio/08_surprised}

@DATA
0.056699,0.008428,2.624343,0.289146,0.237565,0.564582,0.007848,0.072350,-38.380037,0.417777,-0.312828,-0.017632,-0.231110,-0.138661,0.021777,-0.195499,0.170518,0.141951,0.088541,0.023063,-0.107923,0.003490,0.002283,0.018861,0.003348,0.006231,0.002927,0.054777,0.002194,0.006728,0.009354,0.014693,0.008100,0.021784,0.040431,0.014858,0.383915,0.084924,0.039089,0.482535,0.007056,0.083859,4.383741,0.710893,0.527024,0.406390,0.362513,0.315203,0.290232,0.271135,0.215604,0.315490,0.237247,0.206819,0.165316,0.004227,0.003016,0.023027,0.005046,0.010897,0.003922,0.042186,0.002819,0.010458,0.012051,0.016881,0.012448,0.014295,../Emotion Audio/06_Fear
0.066493,0.011991,2.730265,0.246454,0.244367,0.587574,0.008848,0.063535,-35.574167,0.788640,-0.263781,-0.300962,-0.424750,0.181031,0.100636,-0.116185,-0.013611,-0.080917,0.288306,0.117741,-0.025162,0.003221,0.002841,0.042141,0.005036,0.006737,0.010058,0.099616,0.006178,0.017025,0.004814,0.009753,0.002591,0.039240,0.042362,0.014751,0.460155,0.062044,0.030701,0.402657,0.006644,0.069419,3.521922,0.745647,0.598316,0.344297,0.588281,0.356812,0.334096,0.363047,0.287801,0.313354,0.265539,0.213355,0.236806,0.006400,0.004940,0.042475,0.006312,0.010775,0.018670,0.057218,0.011314,0.030161,0.007690,0.011679,0.003309,0.018955,../Emotion Audio/06_Fear
0.131659,0.011510,3.014878,0.191841,0.171731,1.237259,0.005689,0.219719,-31.038259,-0.024537,-0.901491,-0.270452,-0.472108,-0.017353,0.114512,-0.065382,0.170953,-0.150444,0.352202,0.021688,-0.040135,0.005537,0.003284,0.011642,0.005596,0.006290,0.006430,0.030099,0.005119,0.010776,0.007062,0.004873,0.009372,0.014617,0.043781,0.018287,0.287512,0.039867,0.022617,0.474157,0.003941,0.086945,2.137226,0.598372,0.644538,0.464431,0.342388,0.455280,0.385223,0.292706,0.307245,0.368995,0.251770,0.226649,0.215277,0.005888,0.003514,0.017736,0.005371,0.009236,0.009510,0.046856,0.007308,0.015491,0.007974,0.004878,0.014467,0.013713,../Emotion Audio/06_Fear
0.072287,0.006553,2.825536,0.220014,0.219845,0.836203,0.004456,0.096458,-34.487118,1.201286,0.128515,-0.068852,-0.239823,0.139218,0.213045,0.050713,0.141540,-0.098498,-0.101738,0.138349,-0.065114,0.006818,0.005104,0.030750,0.008371,0.013752,0.018294,0.028047,0.001925,0.006930,0.018427,0.019152,0.005517,0.017599,0.035286,0.008828,0.374856,0.073586,0.045773,0.422923,0.002700,0.090946,4.131272,0.736274,0.651195,0.419705,0.397144,0.331104,0.282806,0.240065,0.271901,0.267425,0.181346,0.217335,0.200305,0.004627,0.006404,0.024940,0.006794,0.012370,0.024387,0.026329,0.002193,0.006434,0.016068,0.018434,0.005312,0.010169,../Emotion Audio/06_Fear
0.105955,0.011301,3.087109,0.195381,0.200064,0.889207,0.006282,0.155728,-31.290749,1.102535,-0.330961,0.069649,-0.667852,-0.206732,0.043397,-0.366235,-0.275136,-0.175321,-0.333031,-0.027836,0.132083,0.010129,0.003271,0.021533,0.011561,0.020750,0.022431,0.034623,0.005338,0.007614,0.006851,0.012616,0.004627,0.019960,0.068675,0.015032,0.308865,0.058198,0.020820,0.662320,0.004730,0.137516,2.596613,0.703138,0.775209,0.519545,0.496268,0.274616,0.277909,0.270589,0.349664,0.238798,0.288359,0.264949,0.268613,0.013299,0.004608,0.026553,0.012924,0.024923,0.029809,0.049770,0.007063,0.008295,0.008241,0.010400,0.004057,0.015993,../Emotion Audio/06_Fear
0.102555,0.006280,2.877721,0.244778,0.210301,0.996928,0.006654,0.111549,-36.313446,0.371242,-0.376572,-0.344400,-0.526962,-0.152999,-0.173028,0.087054,0.293125,-0.048797,0.022970,-0.189342,-0.092326,0.011662,0.014655,0.010605,0.005539,0.006619,0.003494,0.021825,0.001801,0.003462,0.010902,0.010345,0.008988,0.015433,0.070033,0.007041,0.372591,0.096252,0.050469,0.572370,0.006533,0.118179,4.074629,0.752775,0.495804,0.387636,0.342849,0.405736,0.290299,0.254293,0.256256,0.376349,0.295807,0.241075,0.180148,0.019559,0.019664,0.009610,0.005638,0.011510,0.003781,0.030582,0.001700,0.005100,0.014316,0.014218,0.011619,0.012409,../Emotion Audio/06_Fear
0.085748,0.012376,2.434949,0.205720,0.183730,0.789999,0.005766,0.085701,-37.162560,0.753020,-0.405871,-0.229963,-0.412514,-0.167449,0.037868,0.068452,0.203623,-0.101266,0.133027,-0.001515,-0.034398,0.007342,0.006511,0.015942,0.008005,0.011153,0.006962,0.048312,0.001385,0.003834,0.006703,0.012182,0.011788,0.020802,0.061055,0.017930,0.491786,0.073963,0.038523,0.507390,0.005374,0.086963,3.857075,0.564691,0.581836,0.389702,0.290069,0.307999,0.380958,0.271064,0.358200,0.247223,0.271215,0.173283,0.152541,0.009114,0.012041,0.012002,0.008941,0.015853,0.013867,0.030363,0.001611,0.004841,0.006721,0.010246,0.021240,0.011812,../Emotion Audio/06_Fear
0.063130,0.005456,2.864746,0.243445,0.250563,0.572004,0.012564,0.044948,-36.952764,1.337162,0.084082,0.086792,-0.109205,0.064922,0.189960,-0.119789,-0.164502,-0.046270,-0.212698,-0.041569,0.012767,0.007775,0.001304,0.019380,0.012703,0.008456,0.010883,0.133866,0.001806,0.001698,0.010491,0.014702,0.001250,0.045766,0.047983,0.007411,0.291893,0.062616,0.032640,0.394868,0.012629,0.050967,3.129567,0.604447,0.548511,0.414452,0.272702,0.215229,0.217526,0.192106,0.229890,0.189424,0.253805,0.238770,0.272335,0.014379,0.002970,0.017093,0.022973,0.010320,0.013082,0.062958,0.004697,0.002674,0.012819,0.018318,0.002336,0.014745,../Emotion Audio/06_Fear
0.130050,0.012694,3.052564,0.212497,0.195452,1.154947,0.007704,0.187082,-32.341697,-0.271594,-0.605507,-0.543754,-0.323518,0.460835,0.010967,-0.188356,-0.002535,-0.250127,0.260821,-0.224550,-0.133347,0.005718,0.007163,0.008249,0.005028,0.003352,0.009424,0.021714,0.011187,0.017137,0.007534,0.004264,0.002985,0.014960,0.065420,0.013009,0.305502,0.061660,0.032282,0.533119,0.006122,0.121692,2.385778,0.739322,0.590099,0.509328,0.378886,0.359615,0.315798,0.364909,0.283949,0.330191,0.403918,0.255678,0.204616,0.005853,0.005648,0.009652,0.007311,0.003689,0.016704,0.036039,0.018936,0.022423,0.013547,0.003520,0.002932,0.015897,../Emotion Audio/06_Fear
0.099359,0.007879,2.723511,0.263295,0.220810,0.915407,0.004951,0.092458,-36.623108,0.708312,-0.063103,-0.364979,-0.447022,-0.042274,-0.228276,-0.126457,-0.061950,0.043629,0.023203,0.024052,-0.013104,0.003817,0.002648,0.020617,0.007394,0.005506,0.007161,0.059194,0.002779,0.012048,0.017470,0.005816,0.002547,0.024279,0.084778,0.010180,0.475660,0.090014,0.048177,0.497560,0.003982,0.091910,4.456482,0.564092,0.655960,0.526140,0.455658,0.212325,0.315407,0.251664,0.259129,0.341283,0.259459,0.148024,0.180145,0.005191,0.004466,0.017210,0.010778,0.006415,0.014801,0.047455,0.003525,0.013662,0.030510,0.007454,0.003676,0.013520,../Emotion Audio/06_Fear
0.078116,0.012359,2.862703,0.225731,0.234952,0.554873,0.015663,0.088486,-34.874730,0.950703,-0.315504,-0.102271,-0.560264,-0.204215,0.050949,-0.034014,0.442168,0.282667,0.302939,0.019063,-0.186836,0.007027,0.002723,0.060214,0.006582,0.003571,0.001553,0.091861,0.001874,0.003244,0.009404,0.012942,0.014221,0.040229,0.064797,0.018713,0.387210,0.075775,0.039809,0.450072,0.016354,0.094791,3.697312,0.703135,0.623639,0.510133,0.394792,0.328562,0.286199,0.383143,0.300668,0.336463,0.306703,0.231425,0.195555,0.011096,0.003761,0.055872,0.009965,0.006670,0.002278,0.058531,0.004078,0.005121,0.014261,0.016684,0.018731,0.017260,../Emotion Audio/06_Fear
0.084530,0.007805,2.965796,0.232017,0.237747,0.945143,0.005296,0.131396,-34.146557,1.360367,0.215100,-0.060684,-0.278499,-0.030912,0.151210,0.102163,0.270150,-0.033235,-0.079435,-0.017838,-0.063299,0.009152,0.006135,0.024385,0.005639,0.008353,0.005957,0.069008,0.001591,0.005061,0.019936,0.021455,0.007676,0.025382,0.049419,0.013533,0.246314,0.067706,0.032176,0.557624,0.004344,0.090896,3.326602,0.549194,0.427524,0.415017,0.344410,0.271876,0.222039,0.235455,0.244990,0.170271,0.187455,0.175593,0.165503,0.008577,0.007800,0.018984,0.005353,0.007661,0.006028,0.059066,0.001757,0.005268,0.023759,0.020324,0.011226,0.017028,../Emotion Audio/06_Fear
0.097347,0.012709,3.014785,0.207907,0.216420,0.703605,0.009708,0.102198,-33.338664,1.389360,-0.210023,-0.155293,-0.692757,0.108936,-0.034040,-0.311947,0.055525,-0.162183,0.069408,0.089991,-0.013620,0.006096,0.003512,0.045276,0.020516,0.009639,0.015480,0.039977,0.002918,0.009112,0.011033,0.011067,0.004228,0.026475,0.059571,0.012474,0.275743,0.083028,0.042121,0.497940,0.005897,0.103777,3.231876,0.714828,0.679733,0.444250,0.540023,0.302468,0.363448,0.281386,0.356759,0.331764,0.334050,0.301690,0.296641,0.005947,0.003956,0.048025,0.025113,0.010849,0.029139,0.051162,0.005569,0.011103,0.014983,0.016141,0.006213,0.019635,../Emotion Audio/06_Fear
0.045717,0.006761,3.100429,0.167362,0.213762,0.404208,0.012857,0.060906,-35.436281,1.425535,-0.080448,0.148213,-0.322500,0.026051,0.209397,-0.157374,-0.164455,-0.025698,-0.269802,0.032509,0.130709,0.005318,0.003817,0.017573,0.007883,0.013983,0.008053,0.112530,0.001817,0.002779,0.003085,0.006294,0.001440,0.038286,0.043899,0.009316,0.188874,0.042040,0.027248,0.360721,0.008530,0.070279,2.602077,0.463165,0.485513,0.237151,0.334983,0.223208,0.205552,0.210746,0.199621,0.175642,0.254153,0.232111,0.168005,0.011716,0.010430,0.024864,0.010940,0.018780,0.007989,0.046157,0.002950,0.003604,0.004142,0.009769,0.001704,0.014178,../Emotion Audio/06_Fear
0.108158,0.006856,3.032753,0.252089,0.232514,0.808341,0.009407,0.091248,-36.408400,0.936463,-0.409866,-0.177361,-0.477485,-0.051010,0.084029,0.079770,0.107529,-0.173267,-0.001311,0.026597,-0.076352,0.007966,0.005790,0.017884,0.008549,0.007571,0.007293,0.084995,0.003126,0.002944,0.005102,0.009726,0.007252,0.029478,0.077003,0.009650,0.323945,0.090017,0.044853,0.545348,0.013778,0.114291,3.879924,0.591279,0.586777,0.425391,0.399293,0.358048,0.349112,0.331130,0.292194,0.254235,0.289550,0.198538,0.132272,0.011832,0.009785,0.019879,0.012837,0.012459,0.010478,0.050782,0.006596,0.003492,0.007154,0.014265,0.014589,0.013684,../Emotion Audio/06_Fear
0.076511,0.009500,2.676582,0.289317,0.258750,0.827216,0.007068,0.055917,-36.282260,1.416422,-0.023179,0.051399,-0.071196,0.060274,-0.016994,-0.049883,-0.088520,-0.187452,-0.183178,-0.129859,-0.061696,0.009340,0.003847,0.041736,0.015830,0.011644,0.005266,0.103701,0.001959,0.003981,0.007302,0.011847,0.005949,0.036750,0.065637,0.015063,0.327873,0.079768,0.031740,0.516528,0.005858,0.082385,3.566278,0.600639,0.700299,0.519079,0.420515,0.292627,0.331793,0.230199,0.261095,0.196371,0.295842,0.228158,0.262355,0.012963,0.006254,0.027020,0.023508,0.018763,0.006381,0.064429,0.002978,0.006570,0.008410,0.016617,0.008093,0.018554,../Emotion Audio/06_Fear
0.098833,0.007872,2.487439,0.272886,0.205997,0.978292,0.006186,0.101177,-37.836783,0.380613,-0.289192,-0.365328,-0.411652,-0.046156,-0.007788,0.216788,0.177154,-0.113801,0.012124,-0.062548,0.014130,0.006453,0.007479,0.012228,0.010508,0.007908,0.002343,0.024148,0.001163,0.001895,0.004322,0.005653,0.004951,0.013327,0.074874,0.012557,0.613987,0.102832,0.052625,0.648847,0.006299,0.112206,4.200620,0.583952,0.537906,0.487155,0.330446,0.293675,0.333417,0.262497,0.252358,0.319543,0.278369,0.241720,0.181369,0.008721,0.011325,0.013411,0.017721,0.013171,0.003265,0.022969,0.000848,0.001963,0.005296,0.005820,0.006269,0.011240,../Emotion Audio/06_Fear
0.052708,0.005106,2.819462,0.164135,0.211687,0.465283,0.026622,0.073188,-33.128575,1.661633,0.369244,0.104317,-0.074747,0.229243,0.050840,0.061639,0.069558,0.012312,-0.024407,0.021344,-0.027730,0.009233,0.003554,0.032568,0.003003,0.010067,0.006101,0.154882,0.002044,0.002659,0.009288,0.012308,0.005466,0.048508,0.045791,0.005786,0.457804,0.057004,0.037470,0.383415,0.024698,0.072165,2.793717,0.567923,0.590852,0.384685,0.328133,0.246020,0.211445,0.204568,0.227592,0.156664,0.160850,0.179998,0.182363,0.013828,0.006514,0.032412,0.003756,0.013450,0.009418,0.087152,0.004065,0.003404,0.013513,0.013216,0.008068,0.023753,../Emotion Audio/06_Fear
0.106805,0.012459,2.702156,0.257252,0.217896,0.950317,0.006992,0.131417,-34.760745,0.563526,-0.148427,-0.298459,-0.422879,-0.031320,-0.130253,0.003314,0.138191,-0.103767,0.317077,-0.056075,0.042447,0.007429,0.006698,0.016689,0.005072,0.006770,0.006157,0.071664,0.001997,0.005631,0.009258,0.008187,0.007797,0.026216,0.078523,0.018564,0.465627,0.084895,0.030594,0.670928,0.005277,0.128237,4.019483,0.780755,0.668097,0.485543,0.375515,0.448252,0.375706,0.356940,0.336510,0.387225,0.322792,0.239758,0.243875,0.009950,0.012331,0.013018,0.010319,0.012156,0.011846,0.029802,0.004276,0.008618,0.012343,0.009443,0.012648,0.011668,../Emotion Audio/06_Fear
0.040343,0.007703,2.891257,0.167493,0.219778,0.377547,0.049690,0.053733,-35.674809,1.605122,0.159550,0.309650,-0.113393,0.096539,0.092852,-0.139836,-0.037405,-0.016056,0.012071,0.044858,0.038456,0.003223,0.001614,0.031046,0.006415,0.006036,0.005951,0.148289,0.002305,0.004834,0.003703,0.006590,0.001006,0.044847,0.031810,0.011652,0.323821,0.052751,0.035510,0.294834,0.058449,0.058312,3.374258,0.493509,0.591643,0.334751,0.356470,0.251048,0.247409,0.233854,0.210401,0.234166,0.216114,0.258106,0.168545,0.004873,0.003293,0.031834,0.007204,0.008479,0.008989,0.063055,0.004795,0.006915,0.006606,0.008643,0.001459,0.017031,../Emotion Audio/06_Fear
0.073290,0.009374,3.065036,0.245105,0.220499,0.886493,0.039993,0.105331,-36.340285,0.579909,-0.338992,-0.077126,-0.366242,-0.138013,-0.097174,-0.262009,0.152936,0.180725,0.199082,-0.033465,-0.106977,0.004466,0.001904,0.004127,0.001379,0.003366,0.003135,0.064607,0.002381,0.009892,0.016695,0.009575,0.007004,0.025083,0.071057,0.013494,0.331039,0.108928,0.067673,0.622331,0.073488,0.124596,3.939891,0.593725,0.542435,0.336550,0.390519,0.333641,0.364844,0.238997,0.264667,0.308173,0.209460,0.269151,0.160416,0.006765,0.002733,0.006163,0.001561,0.005748,0.004338,0.037769,0.004133,0.021007,0.016863,0.011424,0.011368,0.013521,../Emotion Audio/06_Fear
0.070543,0.004531,2.796124,0.223092,0.224220,0.585180,0.017337,0.083594,-36.028315,0.955791,-0.202318,-0.058377,-0.338700,0.084899,0.013419,-0.012053,0.085323,-0.050550,0.131949,0.035303,0.052962,0.002874,0.001420,0.024400,0.008396,0.003146,0.010407,0.132867,0.002240,0.003859,0.006755,0.006993,0.003670,0.042818,0.061963,0.007279,0.455561,0.079944,0.032944,0.470421,0.016690,0.093307,3.601074,0.801817,0.621621,0.366548,0.491098,0.350844,0.274098,0.343812,0.256849,0.354289,0.253926,0.208021,0.215204,0.003836,0.002860,0.026300,0.013356,0.004672,0.015836,0.069345,0.004894,0.005833,0.012523,0.011137,0.005532,0.020817,../Emotion Audio/06_Fear
0.094503,0.014626,2.881828,0.258741,0.231173,0.711994,0.005141,0.080010,-36.243471,0.115894,-0.692168,-0.090917,-0.203218,0.157787,0.003738,0.020859,0.197036,-0.038091,-0.082990,-0.036799,-0.005451,0.005998,0.007038,0.014115,0.005290,0.005752,0.004395,0.028690,0.002719,0.006884,0.009050,0.012657,0.006720,0.014537,0.052339,0.018819,0.402089,0.056936,0.028336,0.420493,0.003171,0.081047,3.205798,0.504883,0.604838,0.436104,0.418960,0.290647,0.291931,0.319170,0.246521,0.292957,0.304085,0.230633,0.181667,0.008116,0.007444,0.015486,0.005948,0.004047,0.006564,0.018966,0.003820,0.009528,0.017959,0.014525,0.010240,0.008959,../Emotion Audio/06_Fear
0.066887,0.004139,2.771571,0.246341,0.226588,0.712631,0.005105,0.073038,-35.852343,1.376977,0.210737,0.009878,-0.231919,0.065615,0.184413,0.014562,0.107035,-0.081973,-0.058631,0.091638,-0.024173,0.007554,0.005144,0.036767,0.012792,0.019461,0.013947,0.033077,0.002204,0.007616,0.011432,0.012178,0.007816,0.018295,0.041715,0.005526,0.462986,0.073951,0.040279,0.452564,0.002916,0.093449,3.527993,0.675732,0.589037,0.353312,0.414231,0.268182,0.301680,0.261436,0.261424,0.256519,0.172641,0.171663,0.168874,0.005645,0.005108,0.033722,0.012053,0.016208,0.016825,0.024423,0.002676,0.007790,0.011977,0.009429,0.013321,0.010158,../Emotion Audio/06_Fear
0.081437,0.007208,3.005057,0.173608,0.196139,0.648200,0.008602,0.118193,-32.444382,1.139401,-0.257159,0.100060,-0.727226,-0.029622,0.125317,-0.278236,-0.211012,-0.107148,-0.429367,-0.001489,0.019934,0.008579,0.004421,0.031269,0.020013,0.018703,0.016278,0.044551,0.002781,0.008329,0.007411,0.011094,0.006171,0.025317,0.062040,0.009801,0.285778,0.066139,0.030484,0.598146,0.006949,0.120803,2.773400,0.636445,0.725512,0.404202,0.456302,0.267080,0.341798,0.214160,0.340981,0.246580,0.249017,0.317000,0.313367,0.011533,0.007476,0.031208,0.021351,0.024504,0.022983,0.066821,0.003471,0.012652,0.010365,0.009313,0.006837,0.021622,../Emotion Audio/06_Fear
0.109862,0.006611,2.903264,0.260818,0.224191,1.064496,0.006222,0.128878,-35.139912,0.646230,-0.439378,-0.344649,-0.569996,-0.057429,-0.178743,0.024568,0.297713,-0.039724,0.052548,-0.183311,-0.020028,0.018422,0.011133,0.015426,0.004861,0.005265,0.002660,0.017052,0.004477,0.005401,0.009901,0.011374,0.012693,0.014659,0.066370,0.009785,0.423596,0.089108,0.035061,0.546025,0.004192,0.122802,4.150376,0.813185,0.511616,0.415301,0.411774,0.307409,0.355055,0.301776,0.231156,0.343348,0.250328,0.228974,0.204265,0.023945,0.014092,0.011910,0.003780,0.004644,0.002078,0.020315,0.008434,0.008319,0.013731,0.013969,0.018319,0.010105,../Emotion Audio/06_Fear
0.094256,0.008516,2.637434,0.279218,0.231483,0.787957,0.004386,0.086586,-37.427891,0.765254,-0.343266,-0.235394,-0.412182,-0.101057,0.070261,0.051795,0.226365,-0.006256,0.069062,-0.021755,-0.019775,0.009629,0.007949,0.044967,0.007647,0.009441,0.004318,0.049228,0.002501,0.006103,0.005469,0.013553,0.007151,0.023747,0.070530,0.011316,0.507798,0.093431,0.047769,0.471248,0.002574,0.106767,3.324002,0.642486,0.590694,0.482698,0.374355,0.333477,0.326045,0.241682,0.258140,0.277139,0.249993,0.234885,0.191829,0.012537,0.012094,0.041591,0.008259,0.010761,0.005319,0.044672,0.004050,0.011259,0.007718,0.012649,0.007913,0.014908,../Emotion Audio/06_Fear
0.063407,0.011020,2.874552,0.256879,0.241439,0.662603,0.008031,0.070708,-35.410651,1.162285,-0.120547,-0.057103,-0.181727,0.003883,-0.104547,-0.324431,-0.324990,-0.141321,0.062371,0.211646,0.059522,0.004131,0.001100,0.025625,0.012630,0.009114,0.020597,0.091448,0.004555,0.008838,0.003100,0.003755,0.002511,0.033419,0.053911,0.014885,0.231824,0.079055,0.037422,0.537915,0.006567,0.073905,3.633495,0.761838,0.586348,0.356221,0.353574,0.249102,0.276850,0.247458,0.274855,0.239721,0.335212,0.216389,0.230276,0.006381,0.001405,0.026629,0.022021,0.014170,0.024246,0.061871,0.006861,0.012153,0.003349,0.002626,0.004175,0.014134,../Emotion Audio/06_Fear
0.131086,0.022196,3.043100,0.207680,0.183901,1.115747,0.007140,0.199762,-31.525787,-0.414362,-0.667461,-0.225549,-0.073508,0.530520,-0.209586,-0.273300,0.198493,-0.102612,0.153610,-0.087794,-0.055945,0.003508,0.006490,0.007082,0.001344,0.001389,0.001580,0.026618,0.002122,0.008062,0.016858,0.011427,0.003594,0.016037,0.074596,0.022849,0.385784,0.057081,0.028145,0.546553,0.005867,0.114303,2.546012,0.718154,0.511800,0.458163,0.290866,0.290470,0.357537,0.344320,0.257272,0.348518,0.230367,0.219935,0.174729,0.003837,0.009189,0.015450,0.001356,0.001506,0.001830,0.043205,0.003508,0.014477,0.020343,0.018283,0.004278,0.017530,../Emotion Audio/06_Fear
0.074437,0.008342,2.996781,0.254412,0.244533,0.714583,0.008850,0.072354,-36.112204,0.854364,-0.254420,-0.359508,-0.494417,0.031203,-0.082387,-0.041075,0.012500,0.082564,-0.034981,-0.106262,-0.057758,0.009107,0.005464,0.020699,0.007429,0.004039,0.008512,0.073995,0.003354,0.005733,0.011649,0.008787,0.004272,0.028945,0.060303,0.011066,0.279326,0.063873,0.029852,0.525581,0.006974,0.086402,3.164412,0.591756,0.659628,0.481786,0.504653,0.281135,0.378022,0.237368,0.285569,0.373142,0.313613,0.259780,0.254939,0.015311,0.008839,0.027282,0.009666,0.004947,0.015364,0.054519,0.005674,0.008506,0.023298,0.009988,0.006014,0.016250,../Emotion Audio/06_Fear
0.069163,0.020821,2.981883,0.189290,0.220699,0.487881,0.024857,0.096928,-32.948295,1.251110,-0.332385,-0.060207,-0.357351,-0.255743,-0.147986,-0.264700,0.324672,0.328859,0.327253,0.065796,-0.197666,0.003778,0.002089,0.019160,0.005722,0.001821,0.001376,0.108090,0.001666,0.008514,0.007732,0.022391,0.010379,0.038649,0.074914,0.019257,0.342125,0.072024,0.038597,0.556249,0.031032,0.116546,3.678390,0.905201,0.679776,0.432952,0.421539,0.356644,0.277158,0.419284,0.336070,0.322792,0.264024,0.232215,0.232415,0.005236,0.003260,0.026603,0.012456,0.002165,0.002102,0.073637,0.002808,0.016336,0.009441,0.032231,0.017777,0.020479,../Emotion Audio/06_Fear
0.060562,0.005136,2.935391,0.177463,0.214480,0.536920,0.011569,0.082323,-33.488068,1.482102,0.242318,0.043534,-0.270710,0.033827,0.106838,-0.004456,0.332010,-0.014561,-0.110240,-0.007261,-0.080740,0.010096,0.005323,0.018251,0.005271,0.006375,0.003465,0.083025,0.001213,0.005396,0.019978,0.025461,0.007919,0.031062,0.044646,0.009636,0.297759,0.053024,0.035009,0.503824,0.011566,0.087936,3.382800,0.675061,0.606232,0.521313,0.356049,0.240385,0.264505,0.296538,0.282440,0.178126,0.204701,0.227095,0.232173,0.013416,0.008161,0.019936,0.006628,0.006885,0.004646,0.059421,0.001576,0.006203,0.019003,0.025550,0.012111,0.017138,../Emotion Audio/06_Fear
0.092914,0.015098,2.968988,0.233731,0.242002,0.620312,0.008897,0.083324,-33.035168,1.823102,-0.169290,-0.087502,-0.514804,0.126918,-0.048375,-0.141753,-0.032872,-0.175456,-0.093641,0.055466,-0.000565,0.014194,0.006722,0.084803,0.016806,0.011908,0.014992,0.051213,0.003701,0.006777,0.005587,0.013955,0.005966,0.035972,0.043110,0.014244,0.433400,0.050394,0.030618,0.351564,0.006353,0.078355,2.011544,0.624435,0.639769,0.451518,0.445885,0.316555,0.298937,0.276444,0.296413,0.297656,0.329460,0.395358,0.273849,0.017125,0.013274,0.068128,0.026929,0.016841,0.022525,0.046428,0.007981,0.009404,0.006777,0.012519,0.011858,0.018371,../Emotion Audio/06_Fear
0.074729,0.009264,3.070519,0.189776,0.209151,0.641747,0.008133,0.096208,-34.209254,1.218313,-0.203142,0.062180,-0.473793,-0.067694,0.157580,-0.217544,-0.278827,-0.091806,-0.206550,0.080789,0.236874,0.004611,0.002315,0.023299,0.008594,0.017298,0.020188,0.088273,0.004459,0.005822,0.005596,0.006180,0.003873,0.031305,0.048355,0.012394,0.201465,0.045412,0.025002,0.415310,0.007124,0.089732,2.906944,0.517275,0.609974,0.339503,0.390526,0.211248,0.220304,0.212267,0.193469,0.204468,0.223897,0.249002,0.229649,0.007379,0.003465,0.025290,0.009638,0.020068,0.021579,0.053725,0.005612,0.003296,0.009227,0.006146,0.005683,0.016558,../Emotion Audio/06_Fear
